mineral_name,image_url,downloaded,is_silver,is_hard_negative
Arsenopyrite,https://www.mindat.org/photos/551/35/0551357001413831080.jpg,1,False,True
Hematite,https://www.mindat.org/photos/391/61/0391614001204211258.jpg,1,False,True
Hematite,https://www.mindat.org/photos/999/24/0999240001163963080.jpg,1,False,True
Pyrite,https://www.mindat.org/xpic.php?fname=0191554001229772473.jpg&h=4a208d68be6e945ec2644dec04d24931,0,False,True
Arsenopyrite,https://www.mindat.org/photos/604/86/0604868001217143711.jpg,1,False,True
Pyrite,https://www.mindat.org/photos/857/84/0857846001285625064.jpg,1,False,True
Hematite,https://www.mindat.org/photos/726/81/0726817001263715795.jpg,1,False,True
Sphalerite,https://www.mindat.org/photos/221/61/0221613001134335454.jpg,1,False,True
Hematite,https://www.mindat.org/photos/019/29/0019291001114448784.jpg,1,False,True
Hematite (Var: Iron Rose),https://www.mindat.org/xpic.php?fname=0560671001224478542.jpg&h=42e27bdf4390ed9e6e6de6cea48519ed,0,False,True
Pyrite,https://www.mindat.org/photos/848/84/0848841001164363665.jpg,1,False,True
Hematite,https://www.mindat.org/photos/156/32/0156320001242936717.jpg,1,False,True
Hematite,https://www.mindat.org/photos/524/72/0524721001258242695.jpg,1,False,True
Hematite,https://www.mindat.org/xpic.php?fname=0891552001363301400.jpg&h=f9cfe43a00fa4d9d559f04838933f0a5,0,False,True
Pyrite,https://www.mindat.org/xpic.php?fname=0353012001258920725.jpg&h=9fb53d53594c547d46fa20ea875f4f31,0,False,True
Arsenopyrite,https://www.mindat.org/photos/599/64/0599644001054674309.jpg,1,False,True
Pyrite,https://www.mindat.org/xpic.php?fname=07509770014925736696844.jpg&h=9f76bace058ecc49cb0b95eedfa723f3,0,False,True
Galena,https://www.mindat.org/photos/168/74/0168744001373608859.jpg,1,False,True
Hematite,https://www.mindat.org/photos/122/64/0122649001271759537.jpg,1,False,True
Stibnite,https://www.mindat.org/photos/207/81/0207812001092756942.jpg,1,False,True
Arsenopyrite,https://www.mindat.org/photos/358/34/0358348001219179356.jpg,1,False,True
Molybdenite,https://www.mindat.org/xpic.php?fname=03878610014507562699914.jpg&h=786c8d0e0c93eea28f868f2e7f8b79e1,0,False,True
Stibnite,https://www.mindat.org/photos/763/12/0763129001283827224.jpg,1,False,True
Pyrite,https://www.mindat.org/photos/148/55/01485550014666953227339.jpg,1,False,True
Stibnite,https://www.mindat.org/xpic.php?fname=0169569001427825367.jpg&h=0803a747519189185973ed9ab14b86e2,0,False,True
Pyrite,https://www.mindat.org/photos/546/26/0546269001241014116.jpg,1,False,True
Arsenopyrite,https://www.mindat.org/photos/001/01/0001017001432660795.jpg,1,False,True
Pyrite,https://www.mindat.org/photos/223/14/0223147001167976122.jpg,1,False,True
Galena,https://www.mindat.org/photos/166/68/0166682001371597296.jpg,1,False,True
Galena,https://www.mindat.org/photos/648/50/0648505001269199628.jpg,1,False,True
Stibnite,https://www.mindat.org/photos/019/13/0019135001260162290.jpg,1,False,True
Pyrite,https://www.mindat.org/photos/465/65/0465653001287379338.jpg,1,False,True
Hematite,https://www.mindat.org/photos/892/25/0892257001308314043.jpg,1,False,True
Pyrite,https://www.mindat.org/photos/918/28/0918284001199197148.jpg,1,False,True
Sphalerite,https://www.mindat.org/photos/175/43/0175431001402349993.jpg,1,False,True
Pyrite,https://www.mindat.org/photos/372/49/0372494001331848773.jpg,1,False,True
Galena,https://www.mindat.org/photos/698/57/0698577001235686947.jpg,1,False,True
Galena,https://www.mindat.org/photos/985/05/0985053001343623238.jpg,1,False,True
Arsenopyrite,https://www.mindat.org/photos/507/19/0507199001320517704.jpg,1,False,True
Sphalerite,https://www.mindat.org/photos/493/86/04938630014341730706143.jpg,1,False,True
Hematite,https://www.mindat.org/xpic.php?fname=0875710001226764258.jpg&h=6182b5c5e32e37d67834fc388015c72f,0,False,True
Sphalerite,https://www.mindat.org/xpic.php?fname=0535731001294236457.jpg&h=31492b87cf32d8bbd451e37100ffb836,0,False,True
Molybdenite,https://www.mindat.org/xpic.php?fname=0860645001207188595.jpg&h=61cf6578b88b166e997c38a5c6893fc2,0,False,True
Sphalerite,https://www.mindat.org/photos/213/11/0213119001272791966.jpg,1,False,True
Molybdenite,https://www.mindat.org/xpic.php?fname=0434572001280977722.jpg&h=cb0c4a495b31c818afdad7d178289abd,0,False,True
Pyrite,https://www.mindat.org/photos/508/12/0508122001098179438.jpg,1,False,True
Pyrite,https://www.mindat.org/xpic.php?fname=0534479001394650133.jpg&h=b2db41e9396fee9ccc4ce3a613fa8fc3,0,False,True
Molybdenite,https://www.mindat.org/photos/797/80/0797805001376080850.jpg,1,False,True
Hematite,https://www.mindat.org/xpic.php?fname=0176164001316433646.jpg&h=5f8af5396315ca861e07e035a03f8b28,0,False,True
Galena,https://www.mindat.org/photos/809/50/0809505001290910766.jpg,1,False,True
Pyrite,https://www.mindat.org/photos/700/99/0700998001176707685.jpg,1,False,True
Hematite,https://www.mindat.org/photos/843/61/0843618001216295308.jpg,1,False,True
Hematite,https://www.mindat.org/xpic.php?fname=0615828001373845780.jpg&h=889c4c7094813a1d27c91d5d3a871c74,0,False,True
Pyrite,https://www.mindat.org/xpic.php?fname=0101989001358375556.jpg&h=12cf51222b7b4bc3fcdea9b0162c9d56,0,False,True
Chalcopyrite,https://www.mindat.org/photos/598/02/0598026001260494088.jpg,1,False,True
Sphalerite,https://www.mindat.org/xpic.php?fname=09416970014465773874440.jpg&h=17d99f040c83c2bc212d06c64087addb,0,False,True
Galena,https://www.mindat.org/xpic.php?fname=04358290014522759961853.jpg&h=bcf02e8e2a76367036cc66de1cb896dd,0,False,True
Sphalerite,https://www.mindat.org/photos/337/50/0337502001237140421.jpg,1,False,True
Sphalerite,https://www.mindat.org/photos/240/25/0240258001244528644.jpg,1,False,True
Stibnite,https://www.mindat.org/photos/330/08/0330086001213219130.jpg,1,False,True
Pyrite,https://www.mindat.org/photos/642/64/0642649001307387328.jpg,1,False,True
Sphalerite,https://www.mindat.org/photos/434/79/0434796001229887280.jpg,1,False,True
Hematite,https://www.mindat.org/xpic.php?fname=0327504001384416051.jpg&h=10c6632db0ff2d2e705d2f1f9a00bdb3,0,False,True
Galena,https://www.mindat.org/photos/450/25/0450252001202672853.jpg,1,False,True
Pyrite,https://www.mindat.org/photos/975/90/0975908001298114601.jpg,1,False,True
Pyrite,https://www.mindat.org/photos/695/61/0695617001270314715.jpg,1,False,True
Galena,https://www.mindat.org/photos/822/59/0822592001314683505.jpg,1,False,True
Galena,https://www.mindat.org/photos/114/68/0114688001174267728.jpg,1,False,True
Chalcopyrite,https://www.mindat.org/photos/380/87/0380875001202468091.jpg,1,False,True
Sphalerite,https://www.mindat.org/photos/297/18/0297180001380279732.jpg,1,False,True
Hematite,https://www.mindat.org/photos/888/59/0888594001045132331.jpg,1,False,True
Stibnite,https://www.mindat.org/xpic.php?fname=0623525001408571341.jpg&h=cc47e0d425ac2e4916a3324750bb38f3,0,False,True
Pyrite,https://www.mindat.org/xpic.php?fname=0238983001390236987.jpg&h=46200cf791462f75c1ddc313988dda91,0,False,True
Molybdenite,https://www.mindat.org/xpic.php?fname=0042813001281771230.jpg&h=10a33edf7dab090704b0f07643f226d3,0,False,True
Hematite,https://www.mindat.org/photos/382/86/0382863001263715716.jpg,1,False,True
Pyrite,https://www.mindat.org/xpic.php?fname=0356562001229115361.jpg&h=d39c2e098f0b7d22890d754e67a69680,0,False,True
Stibnite,https://www.mindat.org/xpic.php?fname=0896343001297461816.jpg&h=41a2ac712207778882f7480e81b8219c,0,False,True
Galena,https://www.mindat.org//imagecache/e2/6f/02588460014977650534837.jpg,0,False,True
Sphalerite,https://www.mindat.org/xpic.php?fname=0076008001324931026.jpg&h=80e72e0fc00529a1c5d4f4b34619bf4b,0,False,True
Hematite,https://www.mindat.org//imagecache/9b/cb/06789010014970390004352.jpg,0,False,True
Stibnite,https://www.mindat.org/xpic.php?fname=0573149001206139537.jpg&h=c1bb162755c9a373a87e1c44d9963c18,0,False,True
Pyrite,https://www.mindat.org/photos/812/47/0812474001410717372.jpg,1,False,True
Pyrite,https://www.mindat.org/photos/565/20/0565208001223733244.jpg,1,False,True
Arsenopyrite,https://www.mindat.org//imagecache/78/c5/09844890014959940486423.jpg,0,False,True
Galena,https://www.mindat.org/photos/755/61/0755613001267967158.jpg,1,False,True
Hematite,https://www.mindat.org//imagecache/7c/a9/03776150014977548548654.jpg,0,False,True
Sphalerite,https://www.mindat.org/xpic.php?fname=0959282001299905545.jpg&h=6eb91dbb5f102f024a913d0efcce4d86,0,False,True
Sphalerite,https://www.mindat.org/xpic.php?fname=0101520001281550380.jpg&h=7e6c2085e90eeef02dad1afac4d4a3f4,0,False,True
Pyrite,https://www.mindat.org/photos/199/10/0199100001343449950.jpg,1,False,True
Pyrite,https://www.mindat.org//imagecache/32/e7/09098650014948725913833.jpg,0,False,True
Hematite,https://www.mindat.org/photos/658/18/0658185001409903462.jpg,1,False,True
Galena,https://www.mindat.org/photos/787/65/0787651001234808554.jpg,1,False,True
Hematite,https://www.mindat.org/photos/987/79/0987790001395376990.jpg,1,False,True
Galena,https://www.mindat.org/xpic.php?fname=0074527001328925603.jpg&h=df651cd619303216145daa520fd34817,0,False,True
Pyrite,https://www.mindat.org/photos/644/14/0644145001235936638.jpg,1,False,True
Pyrite,https://www.mindat.org/xpic.php?fname=0938631001305009648.jpg&h=eb9a9ce10a6eee4920bf2b329062e610,0,False,True
Stibnite,https://www.mindat.org/photos/221/62/0221628001398374524.jpg,1,False,True
Hematite,https://www.mindat.org/xpic.php?fname=0785721001371900983.jpg&h=9e4be0a46b16049c9ca7516442d617d7,0,False,True
Stibnite,https://www.mindat.org/photos/593/72/0593729001258143061.jpg,1,False,True
Stibnite,https://www.mindat.org/xpic.php?fname=0132823001217062599.jpg&h=864cc3cad5675a5de6d8017231b60215,0,False,True
Molybdenite,https://www.mindat.org/photos/581/20/0581205001276505098.jpg,1,False,True
Pyrite,https://www.mindat.org/photos/022/42/0022426001345517519.jpg,1,False,True
Sphalerite,https://www.mindat.org/photos/160/14/0160142001350897536.jpg,1,False,True
Pyrite,https://www.mindat.org/photos/735/08/0735088001134409476.jpg,1,False,True
Arsenopyrite,https://www.mindat.org/photos/576/87/0576872001167615148.jpg,1,False,True
Andrrade Iron Mine Showing Banded Hematite.,https://www.mindat.org//imagecache/f2/09/01707480014977323096322.jpg,0,False,True
Galena,https://www.mindat.org/xpic.php?fname=0748498001327565072.jpg&h=44d402e72e9b36730b559958aa4ee123,0,False,True
Sphalerite,https://www.mindat.org/photos/409/74/0409744001137508007.jpg,1,False,True
Pyrite,https://www.mindat.org/xpic.php?fname=0363431001365525815.jpg&h=30bc9213fe619c550bdc000bcb658525,0,False,True
Chalcopyrite,https://www.mindat.org/xpic.php?fname=0427360001286639170.jpg&h=959d73ef20aa233101f5b4408869419a,0,False,True
Hematite,https://www.mindat.org/xpic.php?fname=0404804001239960130.jpg&h=a9621efe6b6f2d8bc29889d883fe06fc,0,False,True
Arsenopyrite,https://www.mindat.org/photos/822/02/0822029001046273994.jpg,1,False,True
Pyrite,https://www.mindat.org/xpic.php?fname=0280196001280478360.jpg&h=c25374a9cfd5d434387241a78b19770d,0,False,True
Pyrite,https://www.mindat.org//imagecache/1b/be/03777170014977648113290.jpg,0,False,True
Sphalerite,https://www.mindat.org/photos/836/37/0836373001425095423.jpg,1,False,True
Sphalerite,https://www.mindat.org/photos/405/18/0405189001363510930.jpg,1,False,True
Hematite,https://www.mindat.org/photos/486/87/0486870001158135319.jpg,1,False,True
Sphalerite,https://www.mindat.org/photos/920/41/0920417001349331035.jpg,1,False,True
Hematite,https://www.mindat.org/photos/831/42/08314210014366715557366.jpg,1,False,True
Pyrite,https://www.mindat.org/photos/174/40/0174401001286694011.jpg,1,False,True
Hematite,https://www.mindat.org/photos/333/54/0333543001180076117.jpg,1,False,True
Pyrite,https://www.mindat.org/xpic.php?fname=0163216001170941446.jpg&h=623367d044a7f6153c2a10068dd56c5d,0,False,True
Galena,https://www.mindat.org/xpic.php?fname=0810613001305827686.jpg&h=54a9e925eff878d3fa537a8a4b5b9a42,0,False,True
Pyrite,https://www.mindat.org/xpic.php?fname=00944460014479579605573.jpg&h=,0,False,True
Sphalerite,https://www.mindat.org/xpic.php?fname=0502729001262662871.jpg&h=d81db40fcf4d881a5fc2fd2360275e5f,0,False,True
Graphite,https://www.mindat.org/photos/540/87/0540876001254081428.jpg,1,False,True
Pyrite,https://www.mindat.org/photos/736/12/0736120001264530336.jpg,1,False,True
Sphalerite,https://www.mindat.org/xpic.php?fname=0137210001409947623.jpg&h=89750b3b324345b57e0f25d1326b09ed,0,False,True
Pyrite,https://www.mindat.org//imagecache/de/25/09232740014977653791250.jpg,0,False,True
Chalcopyrite,https://www.mindat.org/xpic.php?fname=0293607001204119546.jpg&h=75fca6a89541b1b071c9edbaf8b9f68b,0,False,True
Graphite,https://www.mindat.org/photos/484/59/0484595001252370819.jpg,1,False,True
Hematite (Var: Kidney Ore),https://www.mindat.org/xpic.php?fname=04308400013104948364189.jpg&h=9f6920034395072e4f27dea9a537c181,0,False,True
Pyrite,https://www.mindat.org//imagecache/be/1e/00307790014977647155285.jpg,0,False,True
Pyrite,https://www.mindat.org/photos/548/76/0548763001233869882.jpg,1,False,True
Metastibnite,https://www.mindat.org/photos/912/33/0912330001257608546.jpg,1,False,True
Galena,https://www.mindat.org/photos/524/10/0524104001255759128.jpg,1,False,True
Galena,https://www.mindat.org/photos/492/74/0492744001230679667.jpg,1,False,True
Galena,https://www.mindat.org/photos/882/54/0882549001386971147.jpg,1,False,True
Arsenopyrite,https://www.mindat.org/photos/175/57/0175571001424247332.jpg,1,False,True
Pyrite,https://www.mindat.org/photos/481/11/0481116001047710336.jpg,1,False,True
Pyrite,https://www.mindat.org/photos/700/84/0700846001260126116.jpg,1,False,True
Hematite (Var: Iron Rose),https://www.mindat.org/photos/122/86/0122868001231709803.jpg,1,False,True
Arsenopyrite,https://www.mindat.org/xpic.php?fname=00655750014802626566864.jpg&h=eef6f20cef66a776d0bf019b4c4141e1,0,False,True
Hematite,https://www.mindat.org//imagecache/e9/1d/02025970014949560839942.jpg,0,False,True
Hematite,https://www.mindat.org/xpic.php?fname=0410167001331055133.jpg&h=1b569e7da0ceb4fd9355e519860dc69c,0,False,True
Hematite,https://www.mindat.org/xpic.php?fname=0750732001173867956.jpg&h=bb07bc9852e313d43ac474b6d5708011,0,False,True
Hematite,https://www.mindat.org/photos/099/18/0099183001287330003.jpg,1,False,True
Pyrite,https://www.mindat.org//imagecache/0c/70/03621860014977569043864.jpg,0,False,True
Molybdenite,https://www.mindat.org/xpic.php?fname=0201560001333864719.jpg&h=41a627d3e3c6c3cd0f436befeb7ac6a2,0,False,True
Chalcopyrite,https://www.mindat.org/photos/318/86/0318860001191605557.jpg,1,False,True
Sphalerite,https://www.mindat.org/xpic.php?fname=0921498001302101539.jpg&h=97fe84d099e309be3f4705865baa953f,0,False,True
Sphalerite,https://www.mindat.org/photos/989/67/0989675001279143121.jpg,1,False,True
Pyrite,https://www.mindat.org/photos/062/45/0062451001357693227.jpg,1,False,True
Galena,https://www.mindat.org/xpic.php?fname=0073805001415376319.jpg&h=d68b0c1f3c82a1fbe10a1aab38dbaf8b,0,False,True
Hematite,https://www.mindat.org/photos/830/10/0830109001389598221.jpg,1,False,True
Hematite,https://www.mindat.org/xpic.php?fname=05927340014518175746803.jpg&h=90df48761b23be95d3e1622b3a1ada5f,0,False,True
Pyrite,https://www.mindat.org/photos/919/58/0919584001117867065.jpg,1,False,True
Arsenopyrite,https://www.mindat.org/photos/090/70/0090706001041472008.jpg,1,False,True
Pyrite,https://www.mindat.org/photos/031/39/0031390001264015257.jpg,1,False,True
Stibnite,https://www.mindat.org/photos/054/91/0054916001275192927.jpg,1,False,True
Hematite,https://www.mindat.org/photos/021/68/0021689001028077306.jpg,1,False,True
Molybdenite,https://www.mindat.org/photos/400/93/0400931001242310546.jpg,1,False,True
Pyrite,https://www.mindat.org/photos/811/12/0811125001274485813.jpg,1,False,True
Pyrite,https://www.mindat.org/photos/426/97/0426972001167976157.jpg,1,False,True
Stibnite,https://www.mindat.org//imagecache/f2/de/06255870014963593455933.jpg,0,False,True
Hematite,https://www.mindat.org/photos/442/92/0442921001027279432.jpg,1,False,True
Pyrite,https://www.mindat.org/photos/855/54/0855541001131032878.jpg,1,False,True
Hematite,https://www.mindat.org/photos/653/62/0653620001389079000.jpg,1,False,True
Arsenopyrite,https://www.mindat.org/photos/645/59/0645591001209300547.jpg,1,False,True
Pyrite,https://www.mindat.org/xpic.php?fname=0607589001241583785.jpg&h=cb7b45c26b9f2a3072523e7bd9785bed,0,False,True
Hematite,https://www.mindat.org/photos/917/75/0917759001046119137.jpg,1,False,True
Sphalerite,https://www.mindat.org/xpic.php?fname=0785364001296481622.jpg&h=0032ab2dbd653c3f185a49c755952ca7,0,False,True
Hematite (Var: Martite),https://www.mindat.org/photos/091/74/0091742001349450209.jpg,1,False,True
Pyrite,https://www.mindat.org/photos/426/93/0426935001230761064.jpg,1,False,True
Galena,https://www.mindat.org/photos/561/50/0561506001299686544.jpg,1,False,True
Graphite,https://www.mindat.org/xpic.php?fname=0516462001308969115.jpg&h=133c7668c1d61d33d6d8b5473e2decf9,0,False,True
Pyrite,https://www.mindat.org/photos/225/28/02252800014874257428772.jpg,1,False,True
Galena,https://www.mindat.org/photos/821/52/0821525001390709333.jpg,1,False,True
Hematite,https://www.mindat.org/photos/074/03/0074032001281148186.jpg,1,False,True
Sphalerite,https://www.mindat.org/photos/616/51/0616517001131119827.jpg,1,False,True
Arsenopyrite,https://www.mindat.org//imagecache/29/8f/07842460014952700132172.jpg,0,False,True
Sphalerite,https://www.mindat.org/xpic.php?fname=0741769001304540840.jpg&h=495c4b7d23b8de4d67b48d0855f5f3cd,0,False,True
Stibnite,https://www.mindat.org/xpic.php?fname=0218771001341868086.jpg&h=86af1df7196fbaca9c18e684f07e7f72,0,False,True
Pyrite,https://www.mindat.org/photos/672/64/0672648001256197011.jpg,1,False,True
Stibnite,https://www.mindat.org/xpic.php?fname=0739134001424122643.jpg&h=d4a49bfa4e357f38af8af62de42ef4c0,0,False,True
Sphalerite,https://www.mindat.org/xpic.php?fname=09062630014477041091679.jpg&h=eee162387bc2bd450d5a5395c2f45d34,0,False,True
Pyrite,https://www.mindat.org/photos/582/94/0582949001317439285.jpg,1,False,True
Stibnite,https://www.mindat.org/photos/290/69/0290694001150695955.jpg,1,False,True
Stibnite,https://www.mindat.org/photos/696/17/0696171001353032690.jpg,1,False,True
Hematite,https://www.mindat.org/xpic.php?fname=0304427001393591185.jpg&h=d4db66f1118422fe5f70d852b2252bae,0,False,True
Hematite,https://www.mindat.org/xpic.php?fname=0834960001412628771.jpg&h=211ede248e8b579e6d77240e1e50a538,0,False,True
Pyrite,https://www.mindat.org/photos/419/22/0419226001256007648.jpg,1,False,True
Arsenopyrite,https://www.mindat.org//imagecache/7f/b5/07879480014977581512222.jpg,0,False,True
Molybdenite,https://www.mindat.org/photos/599/68/0599685001353118966.jpg,1,False,True
Stibnite,https://www.mindat.org/photos/662/32/06623220014718977411551.jpg,1,False,True
Molybdenite,https://www.mindat.org/xpic.php?fname=0106831001376307589.jpg&h=a8eed65be07021aa1559c064447a8019,0,False,True
Pyrite,https://www.mindat.org/xpic.php?fname=0101934001254942158.jpg&h=ad905b7d71da7a94d6f752c8bc536bc5,0,False,True
Hematite,https://www.mindat.org/photos/416/43/0416434001280012198.jpg,1,False,True
Sphalerite,https://www.mindat.org/photos/009/38/0009388001135592446.jpg,1,False,True
Pyrite,https://www.mindat.org/photos/051/96/0051961001124117510.jpg,1,False,True
Sphalerite,https://www.mindat.org/photos/040/74/0040743001276045723.jpg,1,False,True
Arsenopyrite,https://www.mindat.org/photos/124/46/0124463001422471083.jpg,1,False,True
Pyrite,https://www.mindat.org/photos/035/53/0035536001371130529.jpg,1,False,True
Hematite,https://www.mindat.org/photos/085/11/0085111001271289925.jpg,1,False,True
Hematite,https://www.mindat.org/photos/237/15/0237151001118185404.jpg,1,False,True
Pyrite,https://www.mindat.org/photos/193/06/0193068001334952318.jpg,1,False,True
Galena,https://www.mindat.org/photos/751/15/0751159001100763306.jpg,1,False,True
Chalcopyrite,https://www.mindat.org/xpic.php?fname=0371785001372580233.jpg&h=f06480f1346c4a936ec8f40977643074,0,False,True
Graphite,https://www.mindat.org/photos/743/35/0743355001248359882.jpg,1,False,True
Hematite (Var: Iron Rose),https://www.mindat.org/xpic.php?fname=0020014001152261455.jpg&h=13d7c0b0df328199bb8b91e75baec802,0,False,True
Galena,https://www.mindat.org/photos/365/43/0365431001286415825.jpg,1,False,True
Chalcopyrite,https://www.mindat.org/xpic.php?fname=0570689001325467228.jpg&h=6a72b9c321dce276b858b47905ab7837,0,False,True
Sphalerite,https://www.mindat.org/photos/344/36/0344368001302505106.jpg,1,False,True
Hematite,https://www.mindat.org//imagecache/3d/d1/05330890014977651035950.jpg,0,False,True
Sphalerite,https://www.mindat.org//imagecache/f9/3d/06480700014977669474036.jpg,0,False,True
Galena,https://www.mindat.org/photos/996/00/099600000989451707.jpg,1,False,True
Chalcopyrite,https://www.mindat.org/photos/014/69/0014692001201632325.jpg,1,False,True
Pyrite,https://www.mindat.org/photos/798/80/0798807001364154877.jpg,1,False,True
Hematite,https://www.mindat.org/xpic.php?fname=0110244001259757568.jpg&h=13d14532559473960af3dfbd8347cf18,0,False,True
Galena,https://www.mindat.org/photos/072/64/0072646001343623105.jpg,1,False,True
Pyrite,https://www.mindat.org/photos/384/00/0384008001210306309.jpg,1,False,True
Galena,https://www.mindat.org/photos/127/54/0127549001183558869.jpg,1,False,True
Pyrite,https://www.mindat.org/photos/884/86/0884861001202192429.jpg,1,False,True
Galena,https://www.mindat.org/xpic.php?fname=0574958001291874746.jpg&h=7aa22f804860d84bef59c581ca7f8aca,0,False,True
Hematite,https://www.mindat.org/photos/035/21/0035213001224233876.jpg,1,False,True
Hematite,https://www.mindat.org/photos/360/86/0360867001365577811.jpg,1,False,True
Stibnite,https://www.mindat.org/photos/021/75/0021750001278244935.jpg,1,False,True
Molybdenite,https://www.mindat.org/photos/189/31/0189314001264302827.jpg,1,False,True
Hematite,https://www.mindat.org/xpic.php?fname=0400074001302238222.jpg&h=264e856ff5b58493baca32992e882078,0,False,True
Pyrite,https://www.mindat.org/photos/194/94/0194945001247275287.jpg,1,False,True
Pyrite,https://www.mindat.org/xpic.php?fname=0344361001206181858.jpg&h=9e4255f73588dd1d18bd72db627b1bc7,0,False,True
Chalcopyrite,https://www.mindat.org/xpic.php?fname=0863565001186473534.jpg&h=6a80343e8ed878787906db0192cd7190,0,False,True
Graphite,https://www.mindat.org/photos/322/40/0322405001428789702.jpg,1,False,True
Galena,https://www.mindat.org/photos/817/18/0817188001271785121.jpg,1,False,True
Molybdenite,https://www.mindat.org/xpic.php?fname=0531814001235108793.jpg&h=5b58cdd61790b3f3a51ded009cedafb7,0,False,True
Hematite,https://www.mindat.org//imagecache/7e/fe/08493830014977677393600.jpg,0,False,True
Hematite (Var: Iron Rose),https://www.mindat.org/photos/296/14/0296148001202710201.jpg,1,False,True
Molybdenite,https://www.mindat.org/photos/817/25/0817257001365933858.jpg,1,False,True
Chalcopyrite,https://www.mindat.org/photos/649/26/0649264001258339836.jpg,1,False,True
Pyrite,https://www.mindat.org/xpic.php?fname=04934650014477249295554.jpg&h=0b29659fc43181a131aca8ce97066896,0,False,True
Hematite,https://www.mindat.org/photos/609/22/0609223001137969373.jpg,1,False,True
Graphite,https://www.mindat.org/xpic.php?fname=0026535001187717537.jpg&h=a68a04b9ddc070e9b0dcd8833cbc21a7,0,False,True
Molybdenite,https://www.mindat.org/photos/073/92/0073924001422298838.jpg,1,False,True
Pyrite,https://www.mindat.org/xpic.php?fname=0014788001379881445.jpg&h=018791c87716bcfc34421bac59cc61bb,0,False,True
Hematite,https://www.mindat.org/photos/579/51/0579514001385887271.jpg,1,False,True
Pyrite,https://www.mindat.org/photos/277/59/0277596001121364157.jpg,1,False,True
Pyrite,https://www.mindat.org/xpic.php?fname=09049730014429048833845.jpg&h=fd6aa5498cc3c7548f64a6e9f8637cf5,0,False,True
Galena,https://www.mindat.org/photos/509/02/0509027001252284434.jpg,1,False,True
Pyrite,https://www.mindat.org/photos/944/84/0944841001330034932.jpg,1,False,True
Chalcopyrite,https://www.mindat.org/photos/441/11/0441116001287740203.jpg,1,False,True
Galena,https://www.mindat.org/xpic.php?fname=0918311001340296806.jpg&h=7aead0376ec939e9bd043f35a779e95c,0,False,True
Pyrite,https://www.mindat.org/photos/074/65/0074650001308077384.jpg,1,False,True
Hematite,https://www.mindat.org/photos/243/80/0243805001180123510.jpg,1,False,True
Arsenopyrite,https://www.mindat.org/photos/613/06/0613062001180207630.jpg,1,False,True
Pyrite,https://www.mindat.org/photos/631/67/0631679001222288136.jpg,1,False,True
Stibnite,https://www.mindat.org/photos/413/24/04132470014565589293648.jpg,1,False,True
Pyrite,https://www.mindat.org/xpic.php?fname=0358772001241583835.jpg&h=d2e16285667ad9c57bf9fff4ed4ed92a,0,False,True
Arsenopyrite,https://www.mindat.org/xpic.php?fname=0915259001390771774.jpg&h=272f7ca067ac8010a0f33c1af89781a5,0,False,True
Houghton\'S Graphite Mine,https://www.mindat.org/photos/828/54/0828544001317177734.jpg,1,False,True
Hematite (Var: Martite),https://www.mindat.org/photos/766/09/07660950014364207339180.jpg,1,False,True
Stibnite,https://www.mindat.org/xpic.php?fname=0463372001214850799.jpg&h=5229ebb43152d2d2c0ede3a9ff4bd4f0,0,False,True
Pyrite,https://www.mindat.org/xpic.php?fname=0760738001398410141.jpg&h=9569ecd01a74f0380a1fd8d362a3852f,0,False,True
Pyrite,https://www.mindat.org/photos/058/86/00588610014542812673526.jpg,1,False,True
Arsenopyrite,https://www.mindat.org/photos/546/32/0546322001327854117.jpg,1,False,True
Pyrite,https://www.mindat.org/photos/841/01/0841012001148814390.jpg,1,False,True
Hematite,https://www.mindat.org/photos/810/61/0810618001028075825.jpg,1,False,True
Molybdenite,https://www.mindat.org/photos/450/80/0450807001157375822.jpg,1,False,True
Stibnite,https://www.mindat.org/photos/180/09/0180093001260162504.jpg,1,False,True
Hematite,https://www.mindat.org/photos/354/12/0354121001348406134.jpg,1,False,True
Pyrite,https://www.mindat.org/photos/385/03/0385035001334796864.jpg,1,False,True
Galena,https://www.mindat.org/photos/970/24/0970243001152037188.jpg,1,False,True
Pyrite,https://www.mindat.org/xpic.php?fname=0373658001249290371.jpg&h=ded97111aa516e5a7c2e1b8d58ef4987,0,False,True
Pyrite Label,https://www.mindat.org/photos/657/27/0657277001374833715.jpg,1,False,True
Galena,https://www.mindat.org/photos/985/08/0985082001273512100.jpg,1,False,True
Pyrite,https://www.mindat.org/photos/105/21/0105217001224166370.jpg,1,False,True
Galena,https://www.mindat.org/photos/322/37/0322371001256145678.jpg,1,False,True
Hematite,https://www.mindat.org/photos/810/23/0810238001240363588.jpg,1,False,True
Pyrite,https://www.mindat.org/xpic.php?fname=0989755001293768763.jpg&h=0df9a89915bb91a6ac42e99d36f3efd2,0,False,True
Pyrite,https://www.mindat.org/photos/133/99/0133997001011075083.jpg,1,False,True
Stibnite,https://www.mindat.org/photos/770/99/0770998001317451206.jpg,1,False,True
Hematite,https://www.mindat.org/xpic.php?fname=0264450001250491443.jpg&h=6ea8678895d2fb7a0da3f7c96efc93d3,0,False,True
Sphalerite,https://www.mindat.org/photos/692/78/0692789001277149908.jpg,1,False,True
Pyrite,https://www.mindat.org/xpic.php?fname=0162396001280389958.jpg&h=77a0d14aae6fd29354c636d9cc66f3be,0,False,True
